14383739056739440,-3048,-13436,-206,322,18
Sat Aug 01 2015 21:05:34 GMT+0900 (Korea Standard Time),312,1808,-11916,-4560,663,1463
Sat Aug 01 2015 21:05:34 GMT+0900 (Korea Standard Time),960,4376,-8424,4199,57,3413
Sat Aug 01 2015 21:05:34 GMT+0900 (Korea Standard Time),-1164,576,-18768,208,-2093,-136
Sat Aug 01 2015 21:05:35 GMT+0900 (Korea Standard Time),-2332,1724,-19848,-2469,-456,1926
Sat Aug 01 2015 21:05:35 GMT+0900 (Korea Standard Time),-1644,60,-25240,-4034,4720,-2681
Sat Aug 01 2015 21:05:35 GMT+0900 (Korea Standard Time),-1408,6724,-17460,-2956,-2328,5464
Sat Aug 01 2015 21:05:36 GMT+0900 (Korea Standard Time),-1328,-100,-19088,-2832,2843,-586
Sat Aug 01 2015 21:05:36 GMT+0900 (Korea Standard Time),-204,3644,-12984,-2670,-1253,-603
Sat Aug 01 2015 21:05:37 GMT+0900 (Korea Standard Time),1228,1992,-15736,3240,240,-910
Sat Aug 01 2015 21:05:37 GMT+0900 (Korea Standard Time),908,4448,-18540,33,-4451,-4418
Sat Aug 01 2015 21:05:37 GMT+0900 (Korea Standard Time),-2012,-1616,-20548,789,-1742,5239
Sat Aug 01 2015 21:05:38 GMT+0900 (Korea Standard Time),944,988,-20832,920,3900,-5354
Sat Aug 01 2015 21:05:38 GMT+0900 (Korea Standard Time),-1624,1832,-20936,-3561,1714,815
Sat Aug 01 2015 21:05:39 GMT+0900 (Korea Standard Time),484,752,-13692,-1265,3461,-8419
Sat Aug 01 2015 21:05:39 GMT+0900 (Korea Standard Time),-2316,3108,-12960,-2287,-2781,-4606
Sat Aug 01 2015 21:05:39 GMT+0900 (Korea Standard Time),-904,1760,-16356,1415,187,7212
Sat Aug 01 2015 21:05:40 GMT+0900 (Korea Standard Time),236,2508,-16784,2779,1187,-3448
Sat Aug 01 2015 21:05:40 GMT+0900 (Korea Standard Time),-916,3680,-19852,-2434,510,6541
Sat Aug 01 2015 21:05:41 GMT+0900 (Korea Standard Time),524,1724,-17764,-604,2389,1554
Sat Aug 01 2015 21:05:41 GMT+0900 (Korea Standard Time),-1032,4156,-13628,-4633,-464,47
Sat Aug 01 2015 21:05:41 GMT+0900 (Korea Standard Time),-1048,4704,-14556,6460,-440,7467
Sat Aug 01 2015 21:05:42 GMT+0900 (Korea Standard Time),-2280,2352,-20836,-2040,-479,10612
Sat Aug 01 2015 21:05:42 GMT+0900 (Korea Standard Time),-2572,3724,-18144,-4377,-1543,12178
Sat Aug 01 2015 21:05:43 GMT+0900 (Korea Standard Time),-1064,3080,-18548,-522,-215,7076
Sat Aug 01 2015 21:05:43 GMT+0900 (Korea Standard Time),236,2972,-10376,-131,102,-4204
Sat Aug 01 2015 21:05:43 GMT+0900 (Korea Standard Time),2396,2456,-17192,1948,2660,-4218
Sat Aug 01 2015 21:05:44 GMT+0900 (Korea Standard Time),-224,3656,-19624,-1926,3324,-12053
Sat Aug 01 2015 21:05:44 GMT+0900 (Korea Standard Time),-924,4804,-15868,-4825,1337,-6344
Sat Aug 01 2015 21:05:45 GMT+0900 (Korea Standard Time),2180,2980,-12264,1239,3699,-5430
Sat Aug 01 2015 21:05:45 GMT+0900 (Korea Standard Time),-792,2592,-23300,-771,-4747,-6315
Sat Aug 01 2015 21:05:45 GMT+0900 (Korea Standard Time),-2536,-1448,-21112,487,-1184,3123
Sat Aug 01 2015 21:05:46 GMT+0900 (Korea Standard Time),1096,3188,-15256,363,1464,30
Sat Aug 01 2015 21:05:46 GMT+0900 (Korea Standard Time),260,5108,-13364,-1803,533,2673
Sat Aug 01 2015 21:05:46 GMT+0900 (Korea Standard Time),1312,2712,-8892,3784,-427,3067
Sat Aug 01 2015 21:05:47 GMT+0900 (Korea Standard Time),380,1760,-19196,-1072,-2774,-1400
Sat Aug 01 2015 21:05:47 GMT+0900 (Korea Standard Time),-400,6200,-19344,1262,-1016,5346
Sat Aug 01 2015 21:05:48 GMT+0900 (Korea Standard Time),-96,2972,-16016,-101,1440,-1096
Sat Aug 01 2015 21:05:48 GMT+0900 (Korea Standard Time),200,2876,-12144,-438,-1800,179
Sat Aug 01 2015 21:05:49 GMT+0900 (Korea Standard Time),1280,3384,-16312,-17,-667,-5137
Sat Aug 01 2015 21:05:49 GMT+0900 (Korea Standard Time),-1032,3860,-17164,-384,1424,747
Sat Aug 01 2015 21:05:50 GMT+0900 (Korea Standard Time),248,1388,-15744,-1812,2351,-1463
Sat Aug 01 2015 21:05:51 GMT+0900 (Korea Standard Time),-160,3692,-12908,2348,-3558,-1459
Sat Aug 01 2015 21:05:52 GMT+0900 (Korea Standard Time),-2428,-116,-26288,-809,-128,-5621
Sat Aug 01 2015 21:05:52 GMT+0900 (Korea Standard Time),300,148,-19892,1643,-2175,-3134
Sat Aug 01 2015 21:05:53 GMT+0900 (Korea Standard Time),380,2680,-13460,-2445,5774,-9567
Sat Aug 01 2015 21:05:53 GMT+0900 (Korea Standard Time),-1308,1584,-17408,3030,-3018,-8922
Sat Aug 01 2015 21:05:54 GMT+0900 (Korea Standard Time),-2276,-40,-17304,-1880,-1706,3744
Sat Aug 01 2015 21:05:54 GMT+0900 (Korea Standard Time),-1704,5092,-13960,-521,-3772,7824
Sat Aug 01 2015 21:05:55 GMT+0900 (Korea Standard Time),68,3164,-13016,2741,455,5028
Sat Aug 01 2015 21:05:55 GMT+0900 (Korea Standard Time),-3376,-708,-27056,-3672,483,5574
Sat Aug 01 2015 21:05:55 GMT+0900 (Korea Standard Time),-2068,5332,-15108,-10358,4704,-627
Sat Aug 01 2015 21:05:56 GMT+0900 (Korea Standard Time),-1892,892,-19368,2443,-3447,-3453
Sat Aug 01 2015 21:05:57 GMT+0900 (Korea Standard Time),-1012,2632,-16408,558,1083,-1242
Sat Aug 01 2015 21:05:58 GMT+0900 (Korea Standard Time),-1248,2640,-13604,2263,746,6020
Sat Aug 01 2015 21:05:59 GMT+0900 (Korea Standard Time),-2768,2036,-19052,1767,-471,3050
Sat Aug 01 2015 21:06:01 GMT+0900 (Korea Standard Time),-1236,4604,-13560,-1665,2047,1242
Sat Aug 01 2015 21:06:02 GMT+0900 (Korea Standard Time),532,2920,-10212,526,3100,2571
Sat Aug 01 2015 21:06:03 GMT+0900 (Korea Standard Time),-980,552,-20008,-168,465,-4097
Sat Aug 01 2015 21:06:03 GMT+0900 (Korea Standard Time),-964,2072,-18208,661,-1760,3588
Sat Aug 01 2015 21:06:03 GMT+0900 (Korea Standard Time),332,2448,-13172,-2254,2633,-217
Sat Aug 01 2015 21:06:04 GMT+0900 (Korea Standard Time),-312,3276,-14084,-5,-558,-4225
Sat Aug 01 2015 21:06:04 GMT+0900 (Korea Standard Time),-1192,2420,-21476,679,-1119,3049
Sat Aug 01 2015 21:06:04 GMT+0900 (Korea Standard Time),-872,2968,-19436,1533,1511,-1027
Sat Aug 01 2015 21:06:05 GMT+0900 (Korea Standard Time),88,3436,-14328,-4026,-720,1091
Sat Aug 01 2015 21:06:05 GMT+0900 (Korea Standard Time),-304,3964,-10660,-1672,-1086,2006
Sat Aug 01 2015 21:06:06 GMT+0900 (Korea Standard Time),348,3260,-15680,-147,2461,-4382
Sat Aug 01 2015 21:06:06 GMT+0900 (Korea Standard Time),-2092,3348,-22620,687,919,3463
Sat Aug 01 2015 21:06:06 GMT+0900 (Korea Standard Time),264,2856,-14512,-802,-460,-679
Sat Aug 01 2015 21:06:07 GMT+0900 (Korea Standard Time),232,1364,-11624,1815,-902,131
Sat Aug 01 2015 21:06:07 GMT+0900 (Korea Standard Time),-456,5048,-17400,-436,-2490,1738
Sat Aug 01 2015 21:06:08 GMT+0900 (Korea Standard Time),148,3192,-23028,-73,2839,-3457
Sat Aug 01 2015 21:06:08 GMT+0900 (Korea Standard Time),-1832,1504,-18272,-1504,57,1635
Sat Aug 01 2015 21:06:08 GMT+0900 (Korea Standard Time),60,2572,-11040,3337,2723,2345
Sat Aug 01 2015 21:06:09 GMT+0900 (Korea Standard Time),-176,4072,-18264,405,-5290,-4112
Sat Aug 01 2015 21:06:09 GMT+0900 (Korea Standard Time),88,4080,-18484,4831,-15,1314
Sat Aug 01 2015 21:06:10 GMT+0900 (Korea Standard Time),476,3404,-15596,399,1547,-1633
Sat Aug 01 2015 21:06:10 GMT+0900 (Korea Standard Time),-232,2552,-13280,-1457,2240,-833
Sat Aug 01 2015 21:06:10 GMT+0900 (Korea Standard Time),-1372,3568,-20560,-809,-409,2849
Sat Aug 01 2015 21:06:11 GMT+0900 (Korea Standard Time),1240,4696,-16620,1861,-2890,-4258
Sat Aug 01 2015 21:06:11 GMT+0900 (Korea Standard Time),-280,3808,-15376,795,287,3621
Sat Aug 01 2015 21:06:12 GMT+0900 (Korea Standard Time),824,2536,-11820,484,3123,879
Sat Aug 01 2015 21:06:12 GMT+0900 (Korea Standard Time),924,1336,-18292,2727,-4780,-338
Sat Aug 01 2015 21:06:12 GMT+0900 (Korea Standard Time),-1416,3112,-21480,-682,-2568,5949
Sat Aug 01 2015 21:06:13 GMT+0900 (Korea Standard Time),-344,2096,-17764,-2547,1348,-24
Sat Aug 01 2015 21:06:13 GMT+0900 (Korea Standard Time),-244,1060,-13736,-4339,1321,-90
Sat Aug 01 2015 21:06:13 GMT+0900 (Korea Standard Time),-2772,2376,-20672,-4515,-1913,1196
Sat Aug 01 2015 21:06:14 GMT+0900 (Korea Standard Time),-2436,2868,-26352,-1785,-721,-8608
Sat Aug 01 2015 21:06:14 GMT+0900 (Korea Standard Time),-3268,2708,-17784,-3004,6543,-10222
Sat Aug 01 2015 21:06:15 GMT+0900 (Korea Standard Time),532,3704,-12360,-2472,3693,-4808
Sat Aug 01 2015 21:06:15 GMT+0900 (Korea Standard Time),92,3472,-18388,2304,-1671,-1821
Sat Aug 01 2015 21:06:15 GMT+0900 (Korea Standard Time),-1700,5860,-15912,1303,-1199,7075
Sat Aug 01 2015 21:06:16 GMT+0900 (Korea Standard Time),92,3724,-19340,5268,-326,5471
Sat Aug 01 2015 21:06:16 GMT+0900 (Korea Standard Time),472,4684,-10588,285,-442,1079
Sat Aug 01 2015 21:06:17 GMT+0900 (Korea Standard Time),-2636,2716,-18360,-2878,-1236,4467
Sat Aug 01 2015 21:06:17 GMT+0900 (Korea Standard Time),1432,3716,-18448,-19,-1452,-1461
Sat Aug 01 2015 21:06:17 GMT+0900 (Korea Standard Time),-288,5944,-11656,-474,-677,4495
Sat Aug 01 2015 21:06:18 GMT+0900 (Korea Standard Time),932,2100,-13520,-797,799,2328
Sat Aug 01 2015 21:06:18 GMT+0900 (Korea Standard Time),1412,2156,-12268,1693,-339,-1097
Sat Aug 01 2015 21:06:19 GMT+0900 (Korea Standard Time),-2148,3364,-22768,3259,-4583,3489
Sat Aug 01 2015 21:06:19 GMT+0900 (Korea Standard Time),-1228,2312,-17816,-1758,2426,-449
Sat Aug 01 2015 21:06:19 GMT+0900 (Korea Standard Time),272,4228,-12004,-1137,549,-1034
Sat Aug 01 2015 21:06:20 GMT+0900 (Korea Standard Time),-112,4292,-14468,2041,-339,169
Sat Aug 01 2015 21:06:20 GMT+0900 (Korea Standard Time),-1020,3048,-20756,-186,-1994,-775
Sat Aug 01 2015 21:06:21 GMT+0900 (Korea Standard Time),496,5148,-17264,-34,-278,2038
Sat Aug 01 2015 21:06:21 GMT+0900 (Korea Standard Time),-372,2064,-13872,-215,1637,482
Sat Aug 01 2015 21:06:21 GMT+0900 (Korea Standard Time),-1064,2016,-16644,-2076,-1454,-2608
Sat Aug 01 2015 21:06:22 GMT+0900 (Korea Standard Time),-3708,5664,-28924,1535,-3044,1631
Sat Aug 01 2015 21:06:22 GMT+0900 (Korea Standard Time),-932,4416,-19792,1078,2650,-1152
Sat Aug 01 2015 21:06:22 GMT+0900 (Korea Standard Time),1092,4964,-11656,-1216,-45,395
Sat Aug 01 2015 21:06:23 GMT+0900 (Korea Standard Time),676,4160,-7976,2372,3538,1462
Sat Aug 01 2015 21:06:23 GMT+0900 (Korea Standard Time),-380,3116,-18144,669,-27,-4811
Sat Aug 01 2015 21:06:24 GMT+0900 (Korea Standard Time),-1300,2288,-21404,-171,216,3502
Sat Aug 01 2015 21:06:24 GMT+0900 (Korea Standard Time),-648,1440,-19396,-2732,2010,-1413
Sat Aug 01 2015 21:06:24 GMT+0900 (Korea Standard Time),-524,4016,-10900,-694,-1315,-1026
Sat Aug 01 2015 21:06:25 GMT+0900 (Korea Standard Time),-168,3116,-17740,5281,-5254,-2158
Sat Aug 01 2015 21:06:26 GMT+0900 (Korea Standard Time),-1964,604,-19564,-3361,117,2403
Sat Aug 01 2015 21:06:26 GMT+0900 (Korea Standard Time),788,1584,-11952,-455,137,322
Sat Aug 01 2015 21:06:26 GMT+0900 (Korea Standard Time),-188,1720,-15396,-812,563,-3281
Sat Aug 01 2015 21:06:27 GMT+0900 (Korea Standard Time),-1904,1156,-21312,4291,-4895,4614
Sat Aug 01 2015 21:06:27 GMT+0900 (Korea Standard Time),-672,684,-20448,-2800,2556,-2629
Sat Aug 01 2015 21:06:28 GMT+0900 (Korea Standard Time),148,4624,-12340,-3217,228,596
Sat Aug 01 2015 21:06:28 GMT+0900 (Korea Standard Time),-804,3284,-12916,3255,409,5054
Sat Aug 01 2015 21:06:28 GMT+0900 (Korea Standard Time),-1800,-3432,-24028,254,2110,-1005
Sat Aug 01 2015 21:06:29 GMT+0900 (Korea Standard Time),1508,1328,-19364,-2929,925,-155
Sat Aug 01 2015 21:06:29 GMT+0900 (Korea Standard Time),1104,1872,-14616,-3030,948,-2076
Sat Aug 01 2015 21:06:30 GMT+0900 (Korea Standard Time),540,2040,-14636,158,-458,-5325
Sat Aug 01 2015 21:06:30 GMT+0900 (Korea Standard Time),1000,2108,-17276,2977,1443,-458
Sat Aug 01 2015 21:06:30 GMT+0900 (Korea Standard Time),668,2032,-18268,-3545,2031,-5710
Sat Aug 01 2015 21:06:31 GMT+0900 (Korea Standard Time),-64,4180,-14692,-2602,1979,-8508
Sat Aug 01 2015 21:06:31 GMT+0900 (Korea Standard Time),1872,2748,-11080,3311,1597,-10406
Sat Aug 01 2015 21:06:31 GMT+0900 (Korea Standard Time),-1028,3516,-19724,101,1746,-16166
Sat Aug 01 2015 21:06:32 GMT+0900 (Korea Standard Time),588,1124,-14616,-4380,5107,-8325
Sat Aug 01 2015 21:06:32 GMT+0900 (Korea Standard Time),-1420,-856,-15692,6147,601,-15766
Sat Aug 01 2015 21:06:33 GMT+0900 (Korea Standard Time),-1784,-1116,-16632,-5325,87,-9458
Sat Aug 01 2015 21:06:33 GMT+0900 (Korea Standard Time),-252,3184,-12788,183,-276,-13909
Sat Aug 01 2015 21:06:33 GMT+0900 (Korea Standard Time),-1540,-640,-18332,-392,-1379,-5032
Sat Aug 01 2015 21:06:34 GMT+0900 (Korea Standard Time),-3508,1576,-26032,-1080,-1424,120
Sat Aug 01 2015 21:06:34 GMT+0900 (Korea Standard Time),-1476,2140,-20892,5670,-3694,5598
Sat Aug 01 2015 21:06:35 GMT+0900 (Korea Standard Time),-2208,2100,-20308,-5955,714,8834
Sat Aug 01 2015 21:06:35 GMT+0900 (Korea Standard Time),-144,3716,-15188,-2862,-2104,1567
Sat Aug 01 2015 21:06:35 GMT+0900 (Korea Standard Time),32,1820,-14600,3498,-2400,2234
Sat Aug 01 2015 21:06:36 GMT+0900 (Korea Standard Time),-1300,1964,-21452,-164,659,-4251
Sat Aug 01 2015 21:06:36 GMT+0900 (Korea Standard Time),-1796,2656,-19820,-828,-447,2618
Sat Aug 01 2015 21:06:37 GMT+0900 (Korea Standard Time),-536,2576,-18428,-1928,1272,1286
Sat Aug 01 2015 21:06:37 GMT+0900 (Korea Standard Time),396,3732,-12684,-423,121,-361
Sat Aug 01 2015 21:06:37 GMT+0900 (Korea Standard Time),-4,3704,-18828,3524,1980,1976
Sat Aug 01 2015 21:06:38 GMT+0900 (Korea Standard Time),512,1996,-17056,-1551,1335,-2107
Sat Aug 01 2015 21:06:38 GMT+0900 (Korea Standard Time),552,4188,-11360,-392,-2391,-76
Sat Aug 01 2015 21:06:39 GMT+0900 (Korea Standard Time),-3372,672,-21976,-4006,-2922,2888
Sat Aug 01 2015 21:06:39 GMT+0900 (Korea Standard Time),880,5608,-16872,383,7821,-3545
Sat Aug 01 2015 21:06:39 GMT+0900 (Korea Standard Time),-2188,4788,-18112,-2637,1179,-1736
Sat Aug 01 2015 21:06:40 GMT+0900 (Korea Standard Time),-720,1948,-16920,3307,952,59
Sat Aug 01 2015 21:06:40 GMT+0900 (Korea Standard Time),1508,4616,-5452,2695,-1019,-3368
Sat Aug 01 2015 21:06:40 GMT+0900 (Korea Standard Time),-728,852,-20132,626,-1550,5716
Sat Aug 01 2015 21:06:41 GMT+0900 (Korea Standard Time),-128,2484,-15780,-551,1946,1599
Sat Aug 01 2015 21:06:41 GMT+0900 (Korea Standard Time),776,4048,-9840,-2727,-1025,1240
Sat Aug 01 2015 21:06:42 GMT+0900 (Korea Standard Time),136,-88,-20076,2105,-1078,5317
Sat Aug 01 2015 21:06:42 GMT+0900 (Korea Standard Time),-2820,2060,-17220,-4463,1037,4903
Sat Aug 01 2015 21:06:42 GMT+0900 (Korea Standard Time),-936,4588,-19540,-1502,-2307,6707
Sat Aug 01 2015 21:06:43 GMT+0900 (Korea Standard Time),-3812,1504,-19096,3708,-1309,7719
Sat Aug 01 2015 21:06:43 GMT+0900 (Korea Standard Time),2600,6200,-12028,7776,-3446,-1234
Sat Aug 01 2015 21:06:44 GMT+0900 (Korea Standard Time),-792,424,-17400,10,-478,2096
Sat Aug 01 2015 21:06:44 GMT+0900 (Korea Standard Time),-1268,2156,-16412,-2383,454,200
Sat Aug 01 2015 21:06:44 GMT+0900 (Korea Standard Time),-1020,2612,-17260,-843,434,420
Sat Aug 01 2015 21:06:45 GMT+0900 (Korea Standard Time),-492,1784,-16052,237,-303,-101
Sat Aug 01 2015 21:06:45 GMT+0900 (Korea Standard Time),-604,1980,-16892,-220,355,216
Sat Aug 01 2015 21:06:46 GMT+0900 (Korea Standard Time),-440,1848,-16828,-980,-513,1110
Sat Aug 01 2015 21:06:46 GMT+0900 (Korea Standard Time),-684,1568,-17076,235,-192,1180
Sat Aug 01 2015 21:06:46 GMT+0900 (Korea Standard Time),-808,1224,-16844,-163,-287,2128
Sat Aug 01 2015 21:06:47 GMT+0900 (Korea Standard Time),-392,2012,-16332,-873,1005,1919
Sat Aug 01 2015 21:06:47 GMT+0900 (Korea Standard Time),-52,1860,-16776,1693,-471,2153
Sat Aug 01 2015 21:06:48 GMT+0900 (Korea Standard Time),904,1744,-16008,-1137,-410,835
Sat Aug 01 2015 21:06:48 GMT+0900 (Korea Standard Time),120,836,-17592,3328,-1264,3171
Sat Aug 01 2015 21:06:48 GMT+0900 (Korea Standard Time),-1440,3540,-15408,-1516,338,-5434
Sat Aug 01 2015 21:06:49 GMT+0900 (Korea Standard Time),-60,3148,-17096,-88,705,-7915
Sat Aug 01 2015 21:06:49 GMT+0900 (Korea Standard Time),316,-712,-18244,309,-189,859
Sat Aug 01 2015 21:06:50 GMT+0900 (Korea Standard Time),-1968,2232,-21832,-4438,645,4950
Sat Aug 01 2015 21:06:50 GMT+0900 (Korea Standard Time),-488,1208,-15004,-48,2398,-53
Sat Aug 01 2015 21:06:50 GMT+0900 (Korea Standard Time),-160,2552,-18020,3507,446,-1634
Sat Aug 01 2015 21:06:51 GMT+0900 (Korea Standard Time),336,1096,-15804,-1287,-1645,3576
Sat Aug 01 2015 21:06:51 GMT+0900 (Korea Standard Time),-1656,4228,-19024,-94,869,1141
Sat Aug 01 2015 21:06:51 GMT+0900 (Korea Standard Time),-616,2288,-14912,-2385,1178,-6362
Sat Aug 01 2015 21:06:52 GMT+0900 (Korea Standard Time),120,3652,-15756,-439,265,2220
Sat Aug 01 2015 21:06:52 GMT+0900 (Korea Standard Time),876,4164,-16464,-2261,-2247,5244
Sat Aug 01 2015 21:06:53 GMT+0900 (Korea Standard Time),-2020,1164,-20292,-314,513,-787
Sat Aug 01 2015 21:06:53 GMT+0900 (Korea Standard Time),-700,3816,-16488,816,-2992,-2061
Sat Aug 01 2015 21:06:53 GMT+0900 (Korea Standard Time),272,2252,-14556,-818,419,3657
Sat Aug 01 2015 21:06:54 GMT+0900 (Korea Standard Time),-556,4816,-15584,1507,-26,2380
Sat Aug 01 2015 21:06:54 GMT+0900 (Korea Standard Time),-584,292,-18164,-2693,2765,-8147
Sat Aug 01 2015 21:06:55 GMT+0900 (Korea Standard Time),-1576,3520,-18220,499,-195,1572
Sat Aug 01 2015 21:06:55 GMT+0900 (Korea Standard Time),180,3520,-16068,421,-2552,2776
Sat Aug 01 2015 21:06:55 GMT+0900 (Korea Standard Time),-1324,1308,-18032,120,2426,-5674
Sat Aug 01 2015 21:06:56 GMT+0900 (Korea Standard Time),-128,536,-10608,951,2283,-12223
Sat Aug 01 2015 21:06:56 GMT+0900 (Korea Standard Time),-1692,956,-16488,-748,2249,-6545
Sat Aug 01 2015 21:06:57 GMT+0900 (Korea Standard Time),-1608,1684,-16984,-3254,175,-7973
Sat Aug 01 2015 21:06:57 GMT+0900 (Korea Standard Time),-1616,836,-21076,-735,-2246,-2169
Sat Aug 01 2015 21:06:57 GMT+0900 (Korea Standard Time),-516,2776,-15904,704,-795,644
Sat Aug 01 2015 21:06:58 GMT+0900 (Korea Standard Time),-1308,1004,-15444,-1445,1488,-3282
Sat Aug 01 2015 21:06:58 GMT+0900 (Korea Standard Time),-712,2728,-13968,-2212,-1155,-4951
Sat Aug 01 2015 21:06:59 GMT+0900 (Korea Standard Time),332,2800,-16792,-8,192,2818
Sat Aug 01 2015 21:06:59 GMT+0900 (Korea Standard Time),196,2864,-17680,-24,2262,-3030
Sat Aug 01 2015 21:07:00 GMT+0900 (Korea Standard Time),608,2844,-19740,-2874,2053,-3768
Sat Aug 01 2015 21:07:01 GMT+0900 (Korea Standard Time),-1436,2996,-17252,-2224,52,1257
Sat Aug 01 2015 21:07:01 GMT+0900 (Korea Standard Time),56,3860,-8920,1484,485,2103
Sat Aug 01 2015 21:07:02 GMT+0900 (Korea Standard Time),-1004,4884,-21076,1053,3269,-3083
Sat Aug 01 2015 21:07:02 GMT+0900 (Korea Standard Time),-1740,3196,-18092,-1516,-462,5499
Sat Aug 01 2015 21:07:02 GMT+0900 (Korea Standard Time),-156,2628,-15036,-608,1622,28
Sat Aug 01 2015 21:07:03 GMT+0900 (Korea Standard Time),648,2372,-8476,1930,505,303
Sat Aug 01 2015 21:07:03 GMT+0900 (Korea Standard Time),-2052,2848,-19500,-1079,-358,4150
Sat Aug 01 2015 21:07:04 GMT+0900 (Korea Standard Time),-428,2660,-20156,3500,-6008,-2267
Sat Aug 01 2015 21:07:04 GMT+0900 (Korea Standard Time),-2132,2244,-20028,-4391,540,4848
Sat Aug 01 2015 21:07:04 GMT+0900 (Korea Standard Time),908,2380,-13120,-1299,2198,102
Sat Aug 01 2015 21:07:05 GMT+0900 (Korea Standard Time),984,3460,-9852,-407,-464,-2643
Sat Aug 01 2015 21:07:06 GMT+0900 (Korea Standard Time),2640,3516,-16548,943,2572,-2871
Sat Aug 01 2015 21:07:06 GMT+0900 (Korea Standard Time),1524,2908,-9996,2507,1203,-5
Sat Aug 01 2015 21:07:07 GMT+0900 (Korea Standard Time),-376,2544,-18884,-307,1615,1922
Sat Aug 01 2015 21:07:08 GMT+0900 (Korea Standard Time),-1172,2524,-19608,-363,1097,1072
Sat Aug 01 2015 21:07:09 GMT+0900 (Korea Standard Time),1612,3252,-17808,-790,1364,-1750
Sat Aug 01 2015 21:07:09 GMT+0900 (Korea Standard Time),884,3548,-9008,-371,2458,3351
Sat Aug 01 2015 21:07:10 GMT+0900 (Korea Standard Time),-180,892,-21704,-1312,-663,-4030
Sat Aug 01 2015 21:07:11 GMT+0900 (Korea Standard Time),-2076,988,-24420,2751,-2274,4256
Sat Aug 01 2015 21:07:12 GMT+0900 (Korea Standard Time),-268,1568,-18856,613,1665,12
Sat Aug 01 2015 21:07:12 GMT+0900 (Korea Standard Time),240,2528,-11960,-2189,115,-1759
Sat Aug 01 2015 21:07:13 GMT+0900 (Korea Standard Time),-1584,2180,-18980,-3153,-621,3804
Sat Aug 01 2015 21:07:13 GMT+0900 (Korea Standard Time),-192,3048,-18096,3204,-3975,-875
Sat Aug 01 2015 21:07:13 GMT+0900 (Korea Standard Time),-556,1700,-16328,50,579,1635
Sat Aug 01 2015 21:07:14 GMT+0900 (Korea Standard Time),1068,1040,-11444,1513,409,463
Sat Aug 01 2015 21:07:15 GMT+0900 (Korea Standard Time),56,1580,-15372,-692,1036,403
Sat Aug 01 2015 21:07:15 GMT+0900 (Korea Standard Time),164,1208,-11220,-3232,165,-1279
Sat Aug 01 2015 21:07:16 GMT+0900 (Korea Standard Time),-1612,-100,-24000,-471,-113,1250
Sat Aug 01 2015 21:07:17 GMT+0900 (Korea Standard Time),-532,2676,-15164,-829,2241,612
Sat Aug 01 2015 21:07:18 GMT+0900 (Korea Standard Time),1096,828,-12664,-99,1776,-65
Sat Aug 01 2015 21:07:18 GMT+0900 (Korea Standard Time),-872,-964,-18008,2459,-2000,-1316
Sat Aug 01 2015 21:07:20 GMT+0900 (Korea Standard Time),3948,5460,-5232,-1358,-6581,10052
Sat Aug 01 2015 21:07:20 GMT+0900 (Korea Standard Time),-2344,4300,-27816,-6768,-11654,11751
Sat Aug 01 2015 21:07:21 GMT+0900 (Korea Standard Time),-2592,2168,-19016,-1672,-6118,26261
Sat Aug 01 2015 21:07:21 GMT+0900 (Korea Standard Time),2780,-644,-13176,1425,-3420,18110
Sat Aug 01 2015 21:07:22 GMT+0900 (Korea Standard Time),-112,668,-13568,4503,-2246,17114
Sat Aug 01 2015 21:07:23 GMT+0900 (Korea Standard Time),236,-2832,-20460,-1691,2136,2390
Sat Aug 01 2015 21:07:23 GMT+0900 (Korea Standard Time),224,2884,-13188,-2238,-86,-6761
Sat Aug 01 2015 21:07:24 GMT+0900 (Korea Standard Time),-916,2264,-17492,2887,808,-1337
Sat Aug 01 2015 21:07:26 GMT+0900 (Korea Standard Time),1268,2712,-11568,1191,-1753,69
Sat Aug 01 2015 21:07:26 GMT+0900 (Korea Standard Time),5016,2816,-12380,2235,1208,-8838
Sat Aug 01 2015 21:07:27 GMT+0900 (Korea Standard Time),372,3772,-15176,-2141,5748,-7700
Sat Aug 01 2015 21:10:08 GMT+0900 (Korea Standard Time),1516,676,-10680,-1679,3740,-1636
Sat Aug 01 2015 21:10:08 GMT+0900 (Korea Standard Time),1564,820,-16404,3079,-868,-928
Sat Aug 01 2015 21:10:08 GMT+0900 (Korea Standard Time),372,-916,-19408,-2232,135,1454
Sat Aug 01 2015 21:10:09 GMT+0900 (Korea Standard Time),628,1164,-19428,1772,5066,-5436
Sat Aug 01 2015 21:10:10 GMT+0900 (Korea Standard Time),-1120,-832,-14976,-1076,-886,-150
Sat Aug 01 2015 21:10:10 GMT+0900 (Korea Standard Time),-60,1188,-22528,3208,-3185,4797
Sat Aug 01 2015 21:10:11 GMT+0900 (Korea Standard Time),1828,1044,-18140,-3085,2027,3060
Sat Aug 01 2015 21:10:12 GMT+0900 (Korea Standard Time),328,464,-15532,-1979,-489,719
Sat Aug 01 2015 21:10:12 GMT+0900 (Korea Standard Time),580,3996,-13904,-1776,-1087,3434
Sat Aug 01 2015 21:10:13 GMT+0900 (Korea Standard Time),-3244,-2812,-31852,3473,-5632,-1888
Sat Aug 01 2015 21:10:14 GMT+0900 (Korea Standard Time),1596,996,-18056,-1873,2059,-271
Sat Aug 01 2015 21:10:14 GMT+0900 (Korea Standard Time),-2804,-528,-18252,113,-3211,4664
